Name	Marker	Curated	Queried	Minor_Coefficient	Major_Name	Major_Coefficient	Queried_Name	Raw_Mean_Expression_Subtype_Marker	Raw_Mean_Expression_Majorclass_Marker	feature_length	AC	Astrocyte	BC	Cone	Endothelial	HC	MG	Microglia	Pericyte	RGC	RPE	Rod
AC10	Kcnip4		Queried	0.479949351070283	AC		AC_10	15.004365	7.0376234	3627.0	7.0376234	1.375	14.641668	0.020029832	0.10051993	1.6904762	2.444016	0.16518737	0.094292805	43.91038	0.051282052	0.037292656
AC10	Nckap5		Queried	0.526493340937973	AC		AC_10	5.296032		12100.0	1.2546229	6.2931547	1.4352748	0.060728744	0.08405546	0.055555556	6.409307	0.037804075	0.12655087	0.08932277	0.0051282053	0.009774881
AC10	Nrxn1		Queried	0.339956628308168	AC		AC_10	6.302778	4.5140963	20733.0	4.5140963	0.30357143	2.208109	0.08352866	0.07105719	9.753968	0.066203885	0.04947403	0.09677419	8.582273	0.0051282053	0.01460308
AC10	Tenm2		Queried	0.328006191057064	AC		AC_10	5.2539682		11474.0	3.8992195	0.2909226	8.286906	0.011719583	0.09098787	0.12698413	2.3940096	0.047008548	0.14640199	7.9864554	0.017948719	0.010693128
MOUSE AC	Pcdh7		Queried	0.320799855364734	AC		AC_12	15.653251		10604.0	2.9172187	1.0178572	3.1987445	0.0057532494	0.22790295	0.23015873	0.9332819	0.02514793	0.007444169	4.723438	0.06410257	0.010278436
AC13	A930001a20rik		Queried	0.315031698636036	AC		AC_13	12.173553		1366.0	0.34607145	0.004464286	0.0019633602	0.0010654166	0.0017331023	0.015873017	0.0037279855	0.0011505588	0.0024813896	0.0015848378	0.0025641026	0.0005627962
AC13	Nxph1	Curated	Queried	0.459263936062799	AC		AC_13	11.068182		4753.0	0.15162633	0.01860119	0.08450478	0.0010654166	0.0	0.03968254	0.089086	0.004766601	0.004962779	0.452365	0.0076923077	0.0025770143
AC13	Pcdh7		Queried	0.346793046430918	AC		AC_13	10.778926		10604.0	2.9172187	1.0178572	3.1987445	0.0057532494	0.22790295	0.23015873	0.9332819	0.02514793	0.007444169	4.723438	0.06410257	0.010278436
AC13	Slc17a8		Queried	0.411993702788892	AC		AC_13	9.043388		4720.0	0.11208234	0.0014880953	0.0019049704	0.0023439166	0.0017331023	0.015873017	0.33243346	0.0019723866	0.0	0.021125725	0.0	0.0009478673
AC14	Ctnnd2		Queried	0.365442039149197	AC		AC_14	5.5860567		10316.0	3.3087928	2.186756	2.75712	0.014276582	0.056325823	2.579365	2.7855766	0.0677186	0.089330025	3.5422597	0.015384615	0.0095675355
AC14	Frmd5		Queried	0.386735903876321	AC		AC_14	9.316994	6.016793	7546.0	6.016793	0.21056548	0.4773812	1.8981462	1.745234	2.2142856	1.6138321	0.035996053	0.11414392	0.42797157	0.023076924	0.665936
AC14	Inpp4b		Queried	0.303601826596173	AC		AC_14	6.181917		13066.0	3.6859872	6.8988094	6.8382893	0.023226082	0.9610052	0.20634921	1.8001028	1.1382314	3.325062	2.2168286	0.2794872	0.057434835
AC14	Meis2		Queried	0.360855714363316	AC		AC_14	5.3747277		12043.0	3.5480757	0.2671131	1.8439019	1.9806094	0.090121314	0.06349207	0.28988302	0.040105194	0.099255584	1.0665796	0.18205129	0.7351007
AC15	Galntl6		Queried	0.368557018755616	AC		AC_15	10.538889		7414.0	1.9896092	0.1279762	0.12672068	0.013211166	0.05372617	0.08730159	0.052191798	0.039119	0.099255584	11.727081	0.0076923077	0.18871446
AC18	Celf2		Queried	0.312108511264779	AC		AC_18	9.861884		25884.0	2.6775908	3.2455356	4.3081527	4.027914	0.14731368	4.2936506	9.105669	1.7813938	0.13399504	3.5740707	0.21025641	1.6622335
AC18	Cpne4	Curated	Queried	0.443939030635826	AC		AC_18	8.138116		5499.0	0.31566247	0.03125	0.0067659295	0.0025569997	0.0017331023	0.42857143	0.011826713	0.014135437	0.004962779	2.491741	0.0	0.0033471563
AC18	Galntl6		Queried	0.33588378485919	AC		AC_18	18.207708		7414.0	1.9896092	0.1279762	0.12672068	0.013211166	0.05372617	0.08730159	0.052191798	0.039119	0.099255584	11.727081	0.0076923077	0.18871446
AC19	Cntnap2		Queried	0.301337898568525	AC		AC_19	13.923743	5.4447346	10248.0	5.4447346	6.5587797	0.66727245	0.017472832	0.06239168	0.2936508	1.2418048	0.10141354	0.17121588	9.863459	0.26666668	0.014632702
AC19	Wwox		Queried	0.345088228796772	AC		AC_19	10.083189		10173.0	0.7442937	1.8258928	2.9162178	3.5160878	1.4358752	1.2698413	1.9251832	0.7641354	0.7741935	1.2999102	0.092307694	1.7298578
AC2	C1ql1		Queried	0.424057444625612	AC		AC_2	7.385806	5.018295	1473.0	5.018295	1.1860119	0.0013794614	0.006605583	0.019930676	8.888889	0.09525646	0.12360289	0.06451613	0.1353811	0.015384615	0.008856635
AC2	Grm7		Queried	0.385244409533476	AC		AC_2	8.923189		5886.0	3.0701253	0.14732143	3.2495074	0.010014916	1.9280763	0.3968254	1.6016197	0.025641026	7.151365	3.421142	0.017948719	0.027399288
AC2	Id4		Queried	0.622734858451205	AC		AC_2	6.7882595		3849.0	1.6123163	2.7373512	0.0010948105	0.0014915832	0.12651646	0.023809524	0.23949094	0.03763971	0.042183623	0.83937585	0.0076923077	0.005420616
AC2	Kcna6		Queried	0.66337650764406	AC		AC_2	4.645444		5945.0	0.86802256	0.071428575	0.14672652	0.0014915832	0.008665511	0.023809524	0.051549044	0.02514793	0.014888338	0.5854097	0.0	0.0036729858
AC2	Maf		Queried	1.35050429365248	AC		AC_2	4.5499415		8241.0	0.49710685	0.52008927	0.025698854	0.0019177499	0.102253035	0.031746034	0.7187299	0.96531886	0.052109182	0.032121558	0.17948718	0.002636256
AC2	Pcdh7		Queried	1.31044666607013	AC		AC_2	13.338493		10604.0	2.9172187	1.0178572	3.1987445	0.0057532494	0.22790295	0.23015873	0.9332819	0.02514793	0.007444169	4.723438	0.06410257	0.010278436
AC2	Pex5l		Queried	0.697170445192482	AC		AC_2	4.6743574		8846.0	1.0118189	0.13244048	0.022961827	3.0758576	0.016464472	0.2777778	0.051677592	0.03846154	0.047146402	2.1457887	0.08974359	3.773134
AC2	Ptprd		Queried	0.695097813776163	AC		AC_2	18.411507	5.5500946	22822.0	5.5500946	1.2492559	12.524196	0.020882165	0.19584055	3.3333333	8.913742	0.06015779	0.32754344	12.522441	0.023076924	0.023518957
AC2	Rbfox1		Queried	0.380587014569347	AC		AC_2	12.593166	5.628321	4400.0	5.628321	0.4122024	0.08211079	0.3383763	0.022530328	0.2936508	0.07648798	0.13856016	0.09181141	13.777289	0.0051282053	0.077221565
AC20	Gabrg3		Queried	0.390629595107129	AC		AC_20	4.7058825		11934.0	1.4097949	0.13318452	0.07432304	0.70828897	0.008665511	0.11111111	0.10425504	0.012820513	0.0	2.1141083	0.0076923077	0.002221564
AC20	Gad1		Queried	0.347556115271649	AC		AC_20	8.643002		7639.0	3.084776	0.12723215	0.001415955	0.004048583	0.019064125	0.031746034	0.013240776	0.06492439	0.037220843	0.04413038	0.0051282053	0.008708531
AC20	Grm8		Queried	0.312927107498528	AC		AC_20	6.044625		9898.0	2.6466155	0.22470239	0.05914167	1.713616	0.013864818	0.071428575	0.025710246	0.029750165	0.027295286	1.0908422	0.03846154	1.3452014
AC20	Gucy1a1		Queried	0.32295415994515	AC		AC_20	4.626775		6968.0	1.6667815	0.14583333	1.5720677	0.008736416	0.4358752	0.055555556	0.83391184	0.02695595	1.4143921	0.48464996	0.14615385	0.006872038
AC20	Ncam2		Queried	0.307589318733078	AC		AC_20	4.2738338		11330.0	1.5949327	0.110119045	0.029085469	0.0023439166	0.019064125	0.071428575	0.0680036	0.018408941	0.06451613	3.9219182	0.12564103	0.005805687
AC20	Pcdh9		Queried	0.655432038061531	AC		AC_20	25.521297	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC20	Ralyl		Queried	0.304992417871338	AC		AC_20	9.941176	5.084308	3672.0	5.084308	0.21875	0.7044668	1.0183252	0.026863085	0.24603175	0.041007843	0.053583167	0.1191067	5.8000326	0.010256411	0.009922986
AC20	Zfhx3		Queried	0.414419792638943	AC		AC_20	6.5740366		20976.0	1.49494	0.70758927	1.7127436	0.16066483	0.8232236	0.06349207	0.07507392	3.112426	1.4540943	3.3027203	0.023076924	0.008471564
AC20	Zmat4		Queried	0.330036269093963	AC		AC_20	4.4259634		8310.0	1.5718613	0.43824404	0.17019926	0.012784999	0.32235703	0.015873017	0.01362643	0.017258383	0.8784119	1.6926395	0.0	0.0030509478
AC21	Cntn5		Queried	0.320463000785951	AC		AC_21	5.9025846		4531.0	1.3663113	0.098958336	16.624866	0.009375666	0.15684575	0.055555556	0.026481552	0.016107824	0.12903225	3.8011928	0.0	0.0062203794
AC21	Lrrc4c		Queried	0.320500263040202	AC		AC_21	24.946321	4.933691	4626.0	4.933691	0.67931545	4.9380264	0.007244833	0.21577123	1.0952381	3.6508548	0.046351086	1.0421836	11.469259	0.0076923077	0.011996445
AC21	Pcdh9		Queried	0.405628883953495	AC		AC_21	14.375746	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC21	Robo1		Queried	0.44276752372467	AC		AC_21	15.005964	4.1539407	16511.0	4.1539407	2.530506	0.03570542	0.002770083	0.12738301	3.1111112	0.22445044	0.0195595	0.29280397	0.8690957	0.0051282053	0.0045319907
AC21	Tac1		Queried	0.435990087508893	AC		AC_21	12.326044		3399.0	0.9613917	0.0796131	0.00092693965	0.0059663327	0.008665511	0.055555556	0.012340918	0.0338593	0.022332506	1.382044	0.0025641026	0.0043542655
AC22	C1ql1		Queried	0.388045058633779	AC		AC_22	14.875657	5.018295	1473.0	5.018295	1.1860119	0.0013794614	0.006605583	0.019930676	8.888889	0.09525646	0.12360289	0.06451613	0.1353811	0.015384615	0.008856635
AC22	Cbln4	Curated	Queried	0.511309694620578	AC		AC_22	8.306479		2902.0	0.2039741	0.0029761905	0.00027005328	0.0	0.0008665511	0.0	0.0005142049	0.0016436555	0.009925558	0.033412304	0.0051282053	0.00017772512
AC22	Csmd1		Queried	0.327181261869144	AC		AC_22	13.138353		19030.0	1.7709846	0.16815476	0.93317276	0.021734498	0.12824957	2.3888888	0.080473065	0.012820513	0.10173697	1.4939792	0.0025641026	0.0034952606
AC22	Erbb4		Queried	0.304196449360259	AC		AC_22	4.1768827		12355.0	0.45128408	0.1875	2.7192395	0.003409333	0.032928944	0.031746034	0.09371384	0.002629849	0.014888338	0.09515563	0.0025641026	0.0015402844
AC22	Kirrel3		Queried	0.306209468595683	AC		AC_22	16.556917		6454.0	2.8375397	0.57366073	3.8018465	0.010654165	0.13691507	0.06349207	3.7108884	0.02991453	0.09181141	1.6731803	0.0051282053	0.013240522
AC22	Opcml		Queried	0.344691976430472	AC		AC_22	4.050788		14519.0	0.69241375	2.952381	0.12107875	0.007457916	0.032062393	0.45238096	0.031752154	0.013971072	0.019851116	2.900188	0.0025641026	0.0055390997
AC22	Ralyl		Queried	0.354133319483936	AC		AC_22	27.914186	5.084308	3672.0	5.084308	0.21875	0.7044668	1.0183252	0.026863085	0.24603175	0.041007843	0.053583167	0.1191067	5.8000326	0.010256411	0.009922986
AC22	Rnf220		Queried	0.333152880136033	AC		AC_22	9.688266		8239.0	1.0268879	0.20982143	0.25461644	0.30193907	0.58232236	0.53174603	0.16570254	0.17340565	0.13895781	0.97776324	0.06153846	0.084656395
AC22	Schip1		Queried	0.343816571066157	AC		AC_22	9.513135		5102.0	0.9594711	0.5	1.3269835	0.030044748	1.0268631	1.0079365	0.36919913	0.037146613	0.38709676	4.1383386	0.0025641026	0.0065165875
AC22	Vip		Queried	0.917217238824076	AC		AC_22	63.61296		3402.0	1.0952158	0.0066964286	9.488359e-05	0.00085233327	0.0051993066	0.0	0.0030852295	0.003944773	0.06947891	0.0038722327	0.03846154	0.0015699052
AC23	Aldoc		Queried	0.308836443041989	AC		AC_23	18.196722		3263.0	2.4553468	36.036457	1.4222319	0.93969744	0.08492201	3.8333333	6.5762954	0.7220579	0.079404466	6.2641287	0.5820513	0.37888032
AC23	Ank2		Queried	0.311108908172282	AC		AC_23	24.161201		35510.0	3.3663604	5.923363	4.656711	5.719795	0.3249567	18.357143	3.6622958	0.6025641	0.9156327	8.845045	0.06923077	1.1119668
AC23	Ank3		Queried	0.337492363288744	AC		AC_23	17.581966		34838.0	2.4036639	0.35565478	5.0590105	3.2548475	0.104852684	3.3174603	11.411879	0.053747535	0.1439206	7.37742	0.13846155	0.67648107
AC23	Caln1		Queried	0.308333577866298	AC		AC_23	8.311476		10483.0	0.5022037	0.042410713	0.0067148386	0.0019177499	0.05459272	0.031746034	0.010541201	0.017422749	0.089330025	3.2806797	0.0025641026	0.0033767773
AC23	Nrg1_ensmusg00000062991		Queried	0.399267088251054	AC		AC_23	33.800545	4.987664	15433.0	4.987664	0.6837798	0.45945552	0.004048583	0.023396881	15.31746	0.14256331	0.012984878	0.12158809	3.8553224	0.0051282053	0.007671801
AC23	Opcml		Queried	0.393190949760541	AC		AC_23	11.442623		14519.0	0.69241375	2.952381	0.12107875	0.007457916	0.032062393	0.45238096	0.031752154	0.013971072	0.019851116	2.900188	0.0025641026	0.0055390997
AC23	Pcdh17		Queried	0.332669778819107	AC		AC_23	6.647541		12991.0	0.79171693	0.03348214	0.47727174	0.04559983	1.0970538	1.2142857	0.017611519	0.01627219	0.029776676	0.54689974	0.0	0.0050947866
AC23	Pcdh9		Queried	0.361295451701402	AC		AC_23	22.97541	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC23	Prkca		Queried	0.328648861546708	AC		AC_23	13.939891		8992.0	1.472238	2.0186012	13.446982	0.06797358	0.24263431	0.2777778	0.3629001	0.40581855	0.6253102	0.64002943	0.06923077	1.2199941
AC23	Ptprm		Queried	0.314844331673403	AC		AC_23	8.076503		8828.0	0.53591216	0.75744045	0.7439822	0.012998083	10.09792	0.015873017	0.31713587	0.55966467	0.44168735	1.1764889	0.11025641	0.0018957346
AC23	Robo1		Queried	0.30946645773547	AC		AC_23	20.338799	4.1539407	16511.0	4.1539407	2.530506	0.03570542	0.002770083	0.12738301	3.1111112	0.22445044	0.0195595	0.29280397	0.8690957	0.0051282053	0.0045319907
AC23	Scg2		Queried	0.494880605712392	AC		AC_23	30.459017		2515.0	1.9776672	0.25520834	4.3513393	0.018538248	0.07538995	0.5714286	0.097184725	0.11702827	0.104218364	5.001487	0.017948719	0.021297393
AC24	Ppp1r17		Queried	0.362021123835338	AC		AC_24	10.1670065		1757.0	0.2826435	0.023065476	0.0028246113	0.0006392499	0.0025996533	0.023809524	0.0035994344	0.0147929	0.0	0.69523734	0.0	0.0016291469
AC25	Adamtsl1		Queried	0.464545874923382	AC		AC_25	6.244204		12767.0	0.25642034	1.0840774	1.4655719	0.016407415	0.07712305	0.007936508	16.207611	0.007889546	0.15384616	0.09794951	0.010256411	0.0073755924
AC25	Calb2		Queried	0.802290278300499	AC		AC_25	53.31221		1743.0	2.7637455	1.40625	0.010772936	0.039633498	0.09272097	0.9206349	0.2353773	1.1145627	0.05955335	58.920807	0.023076924	0.10053317
AC25	Galntl6		Queried	0.601599961903976	AC		AC_25	20.27048		7414.0	1.9896092	0.1279762	0.12672068	0.013211166	0.05372617	0.08730159	0.052191798	0.039119	0.099255584	11.727081	0.0076923077	0.18871446
AC26	Csmd1		Queried	0.373540380271589	AC		AC_26	16.034966		19030.0	1.7709846	0.16815476	0.93317276	0.021734498	0.12824957	2.3888888	0.080473065	0.012820513	0.10173697	1.4939792	0.0025641026	0.0034952606
AC26	Dcc		Queried	0.345233073589832	AC		AC_26	19.004662		13171.0	2.3117228	0.14657739	8.594095	0.095248245	0.066724434	1.3253968	0.047563955	0.027942143	0.12903225	5.7399397	0.015384615	0.5293839
AC26	Nrg1_ensmusg00000062991		Queried	0.431630685483588	AC		AC_26	36.009323	4.987664	15433.0	4.987664	0.6837798	0.45945552	0.004048583	0.023396881	15.31746	0.14256331	0.012984878	0.12158809	3.8553224	0.0051282053	0.007671801
AC26	Scg2		Queried	0.465676148547764	AC		AC_26	21.435898		2515.0	1.9776672	0.25520834	4.3513393	0.018538248	0.07538995	0.5714286	0.097184725	0.11702827	0.104218364	5.001487	0.017948719	0.021297393
AC27	Galntl6		Queried	0.712964553227884	AC		AC_27	12.406158		7414.0	1.9896092	0.1279762	0.12672068	0.013211166	0.05372617	0.08730159	0.052191798	0.039119	0.099255584	11.727081	0.0076923077	0.18871446
AC27	Pcp4		Queried	0.513652800135846	AC		AC_27	16.961876	7.4770885	1026.0	7.4770885	1.1480654	6.7336984	0.08438099	0.12478336	0.9444444	0.21468055	0.71005917	0.19851117	22.303766	0.06666667	0.14235783
AC27	Unc5d		Queried	0.331152157756082	AC		AC_27	7.218475		9220.0	2.159604	0.12127976	3.8372016	3.0918388	0.036395147	0.14285715	0.030209538	0.023339909	0.022332506	1.7022139	0.0051282053	0.05625
AC28	Fgf14		Queried	0.4885091692476	AC		AC_28	4.6917195		4182.0	3.1583977	0.34077382	0.13392453	0.0031962497	0.019064125	0.11111111	0.425376	0.024819197	0.10669975	5.1867003	0.0025641026	0.005035545
AC28	Hs6st3		Queried	0.304704287488957	AC		AC_28	4.677707		1708.0	2.4014478	0.14136904	0.0260127	0.0031962497	0.00779896	28.603174	0.114924796	0.01627219	0.06451613	0.7406911	0.0	0.0033175356
AC29	Csmd1		Queried	0.313864495184925	AC		AC_29	17.002865		19030.0	1.7709846	0.16815476	0.93317276	0.021734498	0.12824957	2.3888888	0.080473065	0.012820513	0.10173697	1.4939792	0.0025641026	0.0034952606
AC29	Pcdh9		Queried	0.343734522713625	AC		AC_29	59.696274	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC3	Nrg1_ensmusg00000062991		Queried	0.342468205394228	AC		AC_3	39.496784	4.987664	15433.0	4.987664	0.6837798	0.45945552	0.004048583	0.023396881	15.31746	0.14256331	0.012984878	0.12158809	3.8553224	0.0051282053	0.007671801
AC30	Cntn5		Queried	0.476323028814084	AC		AC_30	8.383027		4531.0	1.3663113	0.098958336	16.624866	0.009375666	0.15684575	0.055555556	0.026481552	0.016107824	0.12903225	3.8011928	0.0	0.0062203794
AC31	Csmd1		Queried	0.406579532045739	AC		AC_31	6.9343834		19030.0	1.7709846	0.16815476	0.93317276	0.021734498	0.12824957	2.3888888	0.080473065	0.012820513	0.10173697	1.4939792	0.0025641026	0.0034952606
AC31	Cxcl14		Queried	0.351596168087462	AC		AC_31	10.729659		1827.0	2.1671631	0.49776787	0.026552806	0.004687833	0.014731369	0.007936508	0.27317137	0.0729783	0.012406948	0.038395558	0.0051282053	0.0030509478
AC31	Tac1		Queried	0.654609655192712	AC		AC_31	23.942257		3399.0	0.9613917	0.0796131	0.00092693965	0.0059663327	0.008665511	0.055555556	0.012340918	0.0338593	0.022332506	1.382044	0.0025641026	0.0043542655
AC31	Tpbg		Queried	0.434526062819512	AC		AC_31	10.299212		3828.0	0.2095142	0.04761905	0.30493394	0.012358832	0.006932409	0.0	0.21378069	0.014464168	0.009925558	0.009623397	0.0025641026	0.00071090047
AC32	Adarb2		Queried	0.715352194371419	AC		AC_32	14.79147		13114.0	1.9761406	0.12276786	4.9237065	0.004048583	0.0372617	6.15873	0.04087929	0.011012492	0.042183623	0.14629523	0.0	0.0023696683
AC32	Kcna6		Queried	0.390007054355119	AC		AC_32	6.2954187		5945.0	0.86802256	0.071428575	0.14672652	0.0014915832	0.008665511	0.023809524	0.051549044	0.02514793	0.014888338	0.5854097	0.0	0.0036729858
AC32	Kcnip1		Queried	0.335372484830318	AC		AC_32	5.8167458		6309.0	2.3385615	4.299107	0.0050507262	0.0042616664	0.011265164	0.031746034	0.037022755	0.027613413	0.029776676	1.1390083	0.0025641026	0.0048281993
AC32	Lingo2		Queried	0.471517084189077	AC		AC_32	12.311216		8297.0	3.97683	0.15476191	0.044405516	0.008097166	0.010398613	1.6428572	0.030723743	0.02695595	0.05955335	7.758647	0.0	0.0071386257
AC32	Maf		Queried	0.720028279081833	AC		AC_32	6.200632		8241.0	0.49710685	0.52008927	0.025698854	0.0019177499	0.102253035	0.031746034	0.7187299	0.96531886	0.052109182	0.032121558	0.17948718	0.002636256
AC32	Pcdh7		Queried	0.667231710184978	AC		AC_32	17.415482		10604.0	2.9172187	1.0178572	3.1987445	0.0057532494	0.22790295	0.23015873	0.9332819	0.02514793	0.007444169	4.723438	0.06410257	0.010278436
AC32	Pcdh9		Queried	0.395862005900093	AC		AC_32	13.383886	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC32	Ptprd		Queried	0.35248582867186	AC		AC_32	16.92575	5.5500946	22822.0	5.5500946	1.2492559	12.524196	0.020882165	0.19584055	3.3333333	8.913742	0.06015779	0.32754344	12.522441	0.023076924	0.023518957
AC32	Tac1		Queried	0.535128834791318	AC		AC_32	4.8056874		3399.0	0.9613917	0.0796131	0.00092693965	0.0059663327	0.008665511	0.055555556	0.012340918	0.0338593	0.022332506	1.382044	0.0025641026	0.0043542655
AC32	Tfap2b		Queried	0.354849850702399	AC		AC_32	4.7251186		6338.0	3.7530594	0.09821428	0.0019341654	0.0063924994	0.026863085	8.412699	0.012212367	0.044378698	0.06947891	0.048950247	0.0051282053	0.006398104
AC33	Ntm		Queried	0.441884253162095	AC		AC_33	15.961078		8079.0	2.5611258	0.30877978	6.6927304	11.343917	0.17331022	0.103174604	0.3152076	0.05950033	0.41687346	6.6920023	0.07948718	1.4629147
AC33	Rbfox1		Queried	0.346481168883394	AC		AC_33	10.973054	5.628321	4400.0	5.628321	0.4122024	0.08211079	0.3383763	0.022530328	0.2936508	0.07648798	0.13856016	0.09181141	13.777289	0.0051282053	0.077221565
AC33	Tafa1		Queried	0.33636044294723	AC		AC_33	6.0419164		4214.0	0.6923645	0.023809524	0.06393694	0.0029831664	0.0008665511	0.0	0.8328834	0.014135437	0.0024813896	1.440013	0.0	0.0028732228
AC34	Pcdh7		Queried	0.45408013842409	AC		AC_34	21.255245		10604.0	2.9172187	1.0178572	3.1987445	0.0057532494	0.22790295	0.23015873	0.9332819	0.02514793	0.007444169	4.723438	0.06410257	0.010278436
AC34	Pcp4		Queried	0.327441679341091	AC		AC_34	24.23077	7.4770885	1026.0	7.4770885	1.1480654	6.7336984	0.08438099	0.12478336	0.9444444	0.21468055	0.71005917	0.19851117	22.303766	0.06666667	0.14235783
AC34	Rbfox1		Queried	0.348957210677919	AC		AC_34	20.6993	5.628321	4400.0	5.628321	0.4122024	0.08211079	0.3383763	0.022530328	0.2936508	0.07648798	0.13856016	0.09181141	13.777289	0.0051282053	0.077221565
